Item_Outlet_Sales,Item_Outlet_Sales_Pred
2662.3880449566946,2169.763363572707
3218.554556131044,2582.5212749353013
3858.8460332469817,3235.576174043436
3164.4078674152743,2933.6037237788223
1205.0712963972896,1320.5766673742328
307.3482881710764,194.39277168811464
2371.284391986556,2907.74328285734
2792.2261409612047,2690.3066795062273
2294.9297049339903,2255.9571015936217
510.1181863046192,1565.6955303398431
3171.051252512465,2823.715229374119
2662.3880449566946,2298.9598348881605
294.5017456695191,34.151279979983656
-87.28007999492799,-777.2558884118248
2366.642760552443,2088.099939414469
3540.608873100795,4151.2908560625765
3202.896727831236,3285.6193694029325
4972.63653605245,4275.439518348331
1337.3517724664143,2141.1660378595857
5882.493911171132,5187.072176547952
1665.2587034272349,1519.4773464872385
3275.004138172744,3498.393435626944
3958.691289532176,3667.757057135034
986.8047185012376,613.4138589289319
304.34881644334774,226.25535900338082
1809.6317528109064,1899.459981383502
3320.272533867968,2892.9400814396827
3973.0056516910568,3410.6694730376585
3730.458276295049,3609.3033122603465
2832.6235826090297,2400.016227544642
1661.3790799713656,1701.0130888291715
3612.3043198927658,4252.449244082707
2366.642760552443,2342.404812935549
610.0643035840809,2721.176123851389
850.4034786915806,612.2665396875605
3864.432744072884,3966.6839685751684
592.5661819978077,2427.3490673026076
3273.9671655953434,2720.271247194307
2785.44653325004,2768.229218637277
-25.432204348825813,-72.07821360285607
3240.8126394570254,3413.1924641570326
2049.386112793443,2049.9912440800185
3203.582302454039,2776.9980933543757
2521.6523333878235,2214.0733407548855
1698.5409266468698,2518.920038365337
1860.698191300355,1947.7270875974896
3896.78476519356,3932.9790782347186
1357.553250151024,1172.420496576214
3328.1138543111133,2964.589513489673
1858.0818507103995,1896.734863982281
3050.951052194371,3203.3237854100944
-89.37070279998751,-376.63812757488085
3216.0026642300154,3864.6856540842964
1465.344329771151,1231.6041911423595
3943.941968885476,3357.3304175229805
1954.149045347755,1875.0915127122648
293.957236768527,791.7484030934802
5919.447828935327,5383.620949954648
2407.492641862576,2441.4915777444266
3860.621043695431,3864.9871903027515
346.89091135686823,1413.207017029985
2116.885299375312,1731.2887644156217
2792.948515531382,2855.3422263135453
3026.2247607491813,2643.5540259052705
1825.4817182252104,1655.7256165297658
1510.777215446176,1015.8519934628998
3506.885884130172,4064.230869772215
2723.229487961744,2520.872856824633
781.3095238419767,3023.882780952572
1531.9057052949463,1402.8954857900055
3936.4399866041335,3629.3201430872596
452.8082765798124,1073.126811877121
1596.626771755865,1173.4572845396658
1602.4006878141652,1529.9201017609987
1065.5654389812455,1346.946876884191
1712.0894308112918,1865.0826870303479
1954.149045347755,1866.853415141185
1853.7285519435748,1938.37641982824
745.2381887506406,2961.917088712248
2822.012198336963,2660.4873512611466
-87.58359391604144,-810.5329848291389
3403.9758172710776,3180.144340170191
296.8536879719865,593.2978531858698
1704.8453018714542,1431.5001160529964
304.6523303644612,319.678103691821
1901.548072610488,1687.32599797095
839.2477840393155,357.63985558938475
718.3871996973961,657.4296692201237
67.5279677270501,-388.16632489101426
3940.9194498288552,3873.1756654564606
3772.944813876144,3611.342496021867
430.7820548268996,1229.3447382693803
216.90218885262027,324.2018622025764
1636.501876585063,1522.0252619697592
3730.716129636553,3244.285068583401
1560.6625321371182,1335.342872576919
3951.1893072508337,3592.8959820759255
3878.904365711006,4018.6069798658946
1074.0991954780147,1273.1345017387853
796.7573695798588,381.3694359569463
3137.6728742627315,2668.3517191814794
2111.255335123656,2279.125103815005
2511.391105082062,2965.7909181321647
4195.075361195377,3756.222564228462
3210.826431393877,3132.65325407597
2778.47689389326,2770.5257077701904
2757.3198346426607,3334.0359964926015
3157.438228058494,2712.1335450263487
1816.6013921676863,1741.2767101011677
3878.904365711006,3897.9010266494083
3531.1832061479613,3210.177109492939
1782.0154963251218,1619.2985689004804
3604.1539032568817,3690.723421612164
2391.423491777826,1922.403713372
822.1797054231931,501.54200621362247
1306.2863487074185,967.6196467007651
3012.6701000020407,2682.3229852295526
1079.0536182355315,729.0396187003034
1909.0500548918296,1724.2217468067556
1742.3106624680718,2710.6515904968455
2481.31198941044,3080.7759959343057
2986.09771493393,3504.0369383589677
2400.523002505796,2208.6836041802626
2414.736770802414,2498.7635142072863
5919.447828935327,5389.832038215498
3896.78476519356,4019.898214791554
331.9835442128604,1156.2082267847527
1389.2410688619138,1432.0306041924578
1004.5318349316929,486.61795059307406
1001.2763401393596,1074.4590317618922
770.345987777602,105.2583226594943
1892.4485618825177,1360.0433094893715
1704.8453018714542,1779.0911491275415
2375.818044463548,2875.630442590966
3871.402383429664,3827.074635532289
3250.3960332292518,2551.7788781290187
1822.17301642113,1875.8344837011873
2654.1327729332465,2450.935383611126
335.8600862859218,866.7441229277988
666.4231700233422,1184.8559796604413
703.6246471360829,2332.7711678008654
3108.6091914571502,2665.917942153328
3828.108126859488,3576.80958901088
1690.1359068135373,1387.0354232443942
1435.6309701505506,1300.0016531390368
2652.3977194134327,2125.7855155248076
4333.612526923056,4174.55788321577
1619.1924267404934,1477.6845395388025
2962.9785613054414,2384.2036777809863
4310.982107432033,4031.265651988765
1346.5204480930468,878.2569450654771
3763.78683163969,3003.6530862707764
1735.0375091901783,2563.1249887216027
2049.712956593988,1872.7155195370453
1629.5322372282828,1505.1958637304558
1167.1613527454792,1825.9087960415472
3824.1244611521215,3420.186104180645
3203.582302454039,2837.708451775133
3762.528898697844,3570.172771087575
1742.3106624680718,2506.9148587364416
1636.2440232435588,1725.7782602539455
1630.8014154536484,2362.9009526617783
2996.8588032587945,2264.1251047306723
3247.9973343051315,2889.100947705976
3328.1138543111133,2994.092001420401
3326.3054563492324,3495.578860229153
227.5972824485544,-62.92235827771469
1841.5861084191688,1898.1783934625378
930.982627057011,670.5001077379682
715.154004449946,1094.404362369418
461.49184141746616,1927.5054198782987
3576.2422711548616,3071.385167609951
3933.417467547513,3980.6978268420535
-14.36390793254086,-316.4364584261755
1663.995420561321,1421.886338492038
1840.7066296054384,1732.7965648015092
1129.0232225762506,830.581864698561
1588.9050117229403,1317.3813543790372
3232.0326942985184,3520.5592607389967
3222.9989614139126,2873.5526262069243
2986.09771493393,3438.988098550938
725.6146923956803,276.9592817281525
2785.188679908536,2770.960482164768
3842.57974849761,3851.751613404589
1643.7460055249005,1887.1339105040652
2708.120273819589,3229.927437676746
2242.2773597256974,2166.589526495398
5751.654672324059,4913.996802682192
2414.994624143918,2342.942890109373
1582.616056134873,1650.702708268686
3204.870450566846,2660.174183053031
875.8134491262388,434.49982341269106
312.8057240183592,512.1250259372096
723.4564742557909,284.3329617263021
3538.6851884293037,2839.6388874750314
3042.0109564371123,3441.486817292611
3748.057277059722,3561.9719257467686
1157.6816943906426,592.391220765827
2910.6293727938046,2859.2785287648894
2776.34702252207,2278.7977916105356
595.5845965258641,1850.6707648851552
2015.7977163448663,1853.4863002220359
1431.7988304800826,1268.2198345910267
847.3080237149197,513.4921302123073
696.5481188501443,1129.3691277945022
1735.0375091901783,2456.9102326699717
1689.4061758096916,2088.0052917233916
1726.1001464322842,1500.4123042118172
2721.631959515116,2181.0052753208356
2730.731470243086,2706.266706770304
3904.544600816406,3636.4490662348826
370.83732079800296,1594.461238979121
361.59033575021584,1101.1050035561884
3871.402383429664,3916.906720351935
3940.9194498288552,3861.1986587163547
1628.7784066872289,1665.441025472373
3933.417467547513,3983.9565733988848
647.6122755819594,2156.2565008197353
2364.026419962488,2214.987425164886
3471.186001847434,3157.7704814577937
1592.5563137269778,1760.7105233562002
3162.75588017292,2658.4411153910723
1332.0822377615643,1192.8207612369965
-59.85278181541233,-344.5215698042971
1750.3788710706483,1483.1915487978927
247.0128581169308,175.10146432528973
488.9710750162686,1524.7239660400096
2829.049659389632,2834.7778452811353
1885.5477667198595,1995.955114884522
1543.20633266439,1183.9254377368832
3171.909849696616,2958.9935751037674
3943.941968885476,3575.651834185277
1837.232809652344,1790.5594579549374
451.8951348877817,1727.923749967407
1885.805620061364,1833.4508243990701
2414.994624143918,2500.9707519478698
1424.2365951195136,1370.3531502307962
1755.2645127620349,1699.0038268439084
2956.6782901436573,3201.532886161608
1616.9408819648288,2334.7451695479604
1983.2127281533365,2016.6953957987778
822.1797054231931,620.1776841612932
2831.5290023375865,3002.6580598203695
247.31637203804425,476.5835165137994
2672.793626704876,2663.459629448539
3257.728991169809,2812.2105653988483
932.8829918553964,900.5424409510915
3134.485587425542,2795.11115647964
1418.1747706778224,1196.1453995699856
300.03532506050294,723.5703028952335
3259.2376906157174,3055.6742783708946
2793.8164171859694,3340.2651830489176
999.6259809376908,732.8176787617438
2986.09771493393,3494.723280191937
1748.5158202227992,1885.7336257030386
323.260514384769,670.3824314418184
3530.9253528064573,3504.855011846973
822.1797054231931,421.9311880495452
610.0643035840809,2724.8687696086254
5083.60524844127,4174.2761545664225
1644.0038588664047,1786.7756860027193
1417.7467281400832,2156.248804561379
1058.0634566999038,1036.9116880515178
1930.30489945266,1797.126597525395
1952.5515169011264,1855.577141546567
3641.7562553756175,4407.858721203172
3881.908732104564,3404.605408169341
1205.0712963972896,1351.8287031151167
3810.0221293785175,3690.6603106199855
1083.9594722295333,445.11497598877986
1315.8515957993868,1909.6233384601599
2730.731470243086,2610.5882442554976
461.167128699647,1362.555630724955
1824.1051365961264,1485.6784102682004
2972.5272708445864,3517.2067133396968
5584.682327550196,4857.637966777323
175.06858272719583,-87.91230519410192
1380.3994114754478,823.2684340276892
3356.6206498469464,3169.7116060504604
2573.608150370358,3234.1821756777053
1799.103458553199,1633.538545419225
2910.6293727938046,2914.389299819981
793.9446612824254,863.2410442270382
1459.362054159384,2272.554371541942
2896.467294656355,3363.690688672682
1815.261717062562,1402.1991503678305
2839.59322196581,2442.6932601799563
3897.042618535064,3877.0822369555026
5145.439655057555,4387.212688290412
2022.936994564673,2798.374106528683
335.55657236480835,837.1294772761296
304.6523303644612,346.92698902494703
3164.4078674152743,2730.7286444933543
1954.149045347755,1696.4589049150848
2841.790511106811,2621.9715737140145
1633.0143715635963,1195.6172542530214
1836.031074525476,2571.6388114023844
1418.2557490455897,1295.8685718820577
3724.349125828394,3671.056139694915
1577.4177752710232,1780.0294365197055
2346.0854446263256,1982.1970327407505
1826.2350079673167,1618.116690643749
1065.307585639741,1183.3822355390107
2195.654258982894,2865.830776791713
4972.63653605245,4362.466701300904
461.49184141746616,1882.6517487963688
1421.8781078710624,1304.447903491455
737.9696979159839,445.5511494653024
3943.941968885476,3541.1384590672387
1712.347284152796,1472.6409955018246
3888.702049953153,4075.3411167934837
1459.0585402382706,2241.336617348063
2665.643539749028,2125.6077057954794
-97.73487036133784,-965.4857505350647
-99.8254931663974,-655.8328368513492
932.1015741445344,736.826416785284
3273.9671655953434,3113.850813298461
3266.207329972497,3236.2245978414103
219.73267959612824,207.0201053017945
747.272649426426,2752.472023354375
3668.206750820741,3308.238722160124
1234.515084716356,1929.8777072563084
2604.720717928437,2918.745979967044
3896.78476519356,3697.136095761745
3779.791000607581,3318.448671491817
1865.5838329917408,1718.6986599218937
3716.847143547052,3442.6328442810864
2726.003619864167,2480.605732265927
3766.5559074784287,3685.5186457364043
1321.5280866898968,1260.032570875383
2504.117951804169,3034.576536715059
3933.417467547513,4110.735563292832
2893.3953770581784,2650.6548093397214
1398.828134601327,912.2391562128948
413.5933173289346,978.7225705299925
3202.896727831236,3450.711611565399
1922.802917171318,1582.999799425494
4217.24168830588,4085.6080647398985
3164.1500140737703,2888.410037766105
2405.895113415948,2023.4274185238653
2234.7753774443554,2319.2206446216896
510.1181863046192,1631.773237222578
1357.9782532911938,1021.5966106201536
3716.421132901643,3435.5807230774317
753.2779091614796,513.601448655385
3254.0253176139367,3764.935030235211
336.9550797084318,253.86480191473902
1904.1644132004435,1765.2113279034343
3117.4039109390287,3230.2083265316173
3463.1032866070277,3256.6823200064655
3546.622711568976,3789.459007904701
3897.042618535064,3758.0524468032336
71.25723035863227,-35.443177097589796
1636.501876585063,1586.684348488091
2751.376259651072,2812.07003866374
2661.6347552145885,2375.5901835287555
315.6831554354076,745.643233227926
3907.14235239168,3695.7184147381495
2345.8979091154206,2327.1777191196097
596.4531708360838,2391.1252749987457
1799.103458553199,1464.2173719482678
733.2947676438849,1345.7785012569739
733.116674677022,623.7805746390206
1961.3931742875925,2116.3733335176585
5554.627227105979,4815.8850443000865
5889.995893452474,5208.066313582166
2839.59322196581,2433.1169107354917
1731.194828787921,2192.8965967854792
513.8395890753128,2112.906537742213
3067.0746420593146,2669.3972974635362
1353.6662083003491,1246.0613531714025
3171.909849696616,2795.181475217063
1528.2833464694738,1285.7430240194572
1868.2001735816968,1474.43390147383
651.3336783526529,2758.1239154960003
3266.465183314001,2901.0966785367455
1777.074025965205,1709.2812389839146
3454.6861681110045,3461.8306531934877
1920.8011463189637,1888.3119306087412
3730.716129636553,3306.4417310198023
2722.97163462024,2456.8116824437493
421.5512917459597,1670.015417126073
1457.584494148305,1412.8605473220723
197.3997330870207,-16.44718285589579
3863.879039059739,4024.819608210788
5911.9458466539845,5347.682642187264
2511.391105082062,2972.232308218901
573.0010671645817,1743.8507413840593
3904.544600816406,3896.4282159566037
3940.6615964873513,4315.496562726703
1065.5654389812455,874.947602607155
1647.2593536587378,1275.7069952609047
413.7018404237192,1669.4515465183913
3871.402383429664,3830.7159314697765
2474.6556194784475,3056.3884529232896
1314.8796499760072,2060.0202515000055
3318.8034740678904,3596.122220559368
363.56416752010944,1443.8512184549152
2785.188679908536,2707.0261672663128
3316.836195992125,3197.772874802594
2584.28381967834,2247.6819700059
1048.3649727453974,960.5440122839432
3579.7914030568227,4139.472226426198
3193.381919847106,2673.136573823069
3210.826431393877,3098.312174694114
3881.97711656668,3182.3544401792515
4310.982107432033,4091.6949294558963
2331.4262874772985,2172.8307203717695
1733.6511313355315,1804.342485343787
3333.609714545433,2587.918343193819
1297.8787723378414,1224.6622645007355
2776.34702252207,2116.658857157052
1459.362054159384,2138.8674187011707
1547.4239831242749,2323.1035969090412
2715.622256100931,3200.6137149360657
222.77805066747703,-16.727357199069047
311.9261753927091,65.89542446424184
1083.0428170075531,812.6808122383309
686.4523396208446,2197.4862721300215
2172.6295165377096,1830.8549384689557
3101.63955210037,2643.433851861856
347.1944252779817,1394.3122200741939
3762.9976194743504,3997.3241170988613
2824.0270200562445,3009.7842262986937
1530.5662229680966,1263.093965078538
3240.4953520237896,2836.158570245798
3824.49375101664,3642.837528025319
733.116674677022,636.950508988074
3309.592067052287,3145.5508785747415
2674.743050476998,2282.8318617844848
3972.814835616583,3569.9042358257575
1360.758086235969,1167.185392514665
2654.1327729332465,2281.4274230995693
3124.1779117636606,3507.9048414863983
3068.576159234234,2672.9478385802922
777.8479700589437,200.40262865208183
1910.6828234476664,1816.4358952349553
1892.7418481115044,1487.0402911432695
3226.3410178189038,3290.086139984144
2364.508126442132,3045.6677285076626
3232.0326942985184,3321.7537114190973
3146.5398774063115,3368.2541157843525
2511.0875911609487,2986.9212905791874
1908.7922015503257,1871.8324874323994
1961.6510276290967,1861.0989766243538
5584.682327550196,4954.160156411117
1952.5515169011264,1600.2238369514835
1486.599174331981,1299.0242721958246
831.8399058444243,672.2918471145936
416.50217029421736,1208.024372280409
437.9884941504374,1108.8944368932805
1901.548072610488,1917.7479210881384
3375.627081237403,3925.419724786214
3642.059769296732,4373.579352544376
2391.423491777826,1935.0342027893983
335.55657236480835,839.8428504740277
1499.8010092103596,1614.7247337766069
932.8829918553964,805.2304806763188
1329.8497901850726,2033.082859568089
323.260514384769,858.7480470154692
493.0171680579524,1456.69176100355
252.38484220483232,94.06607729990674
1832.4513575819904,1616.3585728617413
2721.631959515116,2008.5376710311148
2910.6293727938046,2741.9759300769892
2233.177848997728,1779.8126272129552
659.4535306665621,1169.4131997632815
3197.368468285504,2915.191958238659
1582.616056134873,1507.9412206456605
1031.99298630889,723.8189935667945
2125.9848101032817,1930.104245539224
1768.5400003701402,1941.3999805654958
1438.5177026127258,1205.6197751095083
1065.307585639741,1327.386759910123
1118.5723851432,1852.3821094912012
285.527837023962,-16.41600154163598
2225.6758667163854,1608.2622090519446
718.6019591718965,2683.2004845351285
1418.1747706778224,1196.360096399223
3330.7968452339514,3857.128378235714
878.7218307346169,1205.2230308360183
2398.393131134606,1916.2364230310106
5076.103266159928,4278.715634261246
3226.056538412386,2652.4611965338763
1643.2505691242984,1544.1658057677437
2338.395926834078,2043.9446068962257
1892.5543126005991,1980.8496297684226
2687.007395001493,2695.5380888122436
1058.0634566999038,1189.8003537120544
499.9656310648557,2063.46757883889
1821.5594528873537,2621.288154154555
3986.9834233042175,3926.47144628793
1689.4061758096916,2478.7944855974
2832.6235826090297,2457.208640782709
2792.690662189878,2867.0107520508527
3897.042618535064,3764.4445725108308
839.2477840393155,369.1962869904819
293.6537228474136,715.1644816910375
4780.751863431918,4202.493853863201
4413.413667335649,4237.806647173129
3020.1720822833827,2953.5008522676044
3108.6091914571502,2722.3231728380915
3906.988051121281,3051.6919289159614
3835.077766216268,3592.3234222593196
770.345987777602,304.9866853954993
1712.347284152796,1348.7735358173936
2839.59322196581,2443.2082632017377
1704.8453018714542,1724.2949239732638
2683.949745480934,2634.1328963957503
3225.0630549417383,3474.76747508645
762.1803574826035,358.0461890753709
3641.7562553756175,4364.150869307701
3973.0056516910568,3242.0014791182457
1742.0071485469584,2337.473498577987
-87.28007999492799,-957.6789161757101
1572.8692729448294,1561.5343576237065
1892.4485618825177,1324.7204715480636
666.7266839444557,1150.8148563583168
1894.320579912204,1930.389625451455
2790.8864658560806,2175.306856316228
1704.58744852995,1777.295123799338
5925.820796324226,5653.926878984443
1952.307314297437,1710.7644495242803
602.7911503061873,2656.0581634500613
2573.608150370358,3163.137418044212
3204.870450566846,2741.0670200281074
1961.6510276290967,2132.0271005056275
3162.810338968646,2411.349055867904
3394.946817151981,3194.3334780042983
-87.58359391604144,-896.2361689194446
5918.851156967446,5519.256964664532
1313.78833098876,1210.549219878617
1822.17301642113,1735.5361741583974
2118.224974480436,2349.7477436102963
370.83732079800296,1332.034680529916
1704.8453018714542,1753.258477342965
3816.9917687352977,3587.5932435740756
748.5847925475175,524.3661577119237
3011.0862222932265,2606.4459468750783
2529.154315669165,2303.293421256512
3724.606979169898,3528.1557944340416
1854.4594918849268,1692.853632776433
1704.58744852995,1705.3292968755554
609.7607896629675,2482.2719540886305
1828.5290922441336,2563.710424976427
3309.592067052287,3097.121865378332
723.4564742557909,268.501894981757
3717.104996888556,3289.9797993753973
3318.8034740678904,3566.440699671294
3197.6284073361144,2893.392204531875
3612.607833813879,4228.015669623846
2785.44653325004,2485.347532749606
3585.329894863731,3176.9608312331616
815.210066066413,454.19219804380236
1645.8669097142538,1333.3511216951645
2244.893700315653,2124.1535991484484
2709.7766784669493,2006.2092622850732
331.414807539799,236.68081953307455
3020.429935624886,2666.3133508762467
763.9346058150843,545.8432413802552
1575.114073853531,1641.778797527008
721.6601385501764,2421.706382369861
323.56402830588246,849.6114747763577
2784.878158958856,2153.4616646668364
3612.3043198927658,4255.328411900121
3011.3304248969166,2411.199329882984
1049.5222033661958,944.229461752132
1627.4023658570927,1228.9935306387704
5273.549385743522,4570.104211972561
2769.3773831652898,2278.0057521786107
1643.2505691242984,1500.7841752496292
1697.61780917317,1597.4720544477052
3210.826431393877,3113.044979980312
339.0319413226701,997.0545936995748
2371.284391986556,2955.3965755036575
1838.332160146116,1983.8399864677626
3215.699150308902,3679.7366103921154
831.5820525029202,925.8773839655387
3724.606979169898,3296.2274392680692
1712.0894308112918,1816.0292629259006
1822.0942711963892,1740.566976770763
1881.9530358611848,1685.0489054635793
3095.311152386777,2698.454070460796
2407.492641862576,2468.1016416927773
3738.218111917895,3335.1212384849505
1947.1794059909748,1824.6037781051275
3958.691289532176,3640.0679609208946
3311.8338347111103,3344.8737062141695
3995.066138544625,3829.2352451753745
993.7743578580178,668.1305129687687
5911.9458466539845,5159.0581365464595
3049.284109715006,3524.7258349311724
2674.743050476998,2674.779706444397
930.982627057011,657.8216980995153
1885.5477667198595,2037.8926828321678
3012.6701000020407,2963.590371721466
1938.0798952630048,1511.2624421485207
1953.8911920062508,2031.1154160539238
2173.3681802081046,1792.9771612920829
1050.855058497761,1636.7199766561907
3689.31986585008,3402.265108865413
1952.5515169011264,1602.5663226328763
2969.461731443456,2665.7775281929835
1396.7430511432556,1506.9642425698164
3078.0442785994737,3457.1157471223305
2037.3594168691063,1633.96178967333
4972.63653605245,4383.764697797677
2008.5362314833096,1939.0582478927286
1697.61780917317,1727.463737722926
2602.67183317594,3037.849446320503
1292.2756330864258,1456.3194390915253
3492.9712374610617,4009.492276800208
3020.429935624886,2761.8001094048004
-87.58359391604144,-820.5263646725995
414.0053543448326,1672.4155797668245
2799.9859765840506,2494.912838793
3092.107479532178,3561.198526590851
3020.429935624886,2592.2361799758996
2400.592085049411,2524.745127506133
4310.982107432033,4084.395298847391
1559.5548107519169,2367.423147611904
1856.484322263771,1446.9233805410413
1242.6197330777347,984.1941559269826
748.5847925475175,537.2713646776856
2698.7453293345134,3222.2407695677703
672.2787803832576,2315.427864990108
1575.3719271950351,1380.7033796500361
3330.7968452339514,3744.386405635607
743.3134620574363,431.9462288086031
1839.9533398633323,1476.2218363578572
2972.0780720334114,2592.120055895162
3642.059769296732,4421.234447899344
733.5982815649984,1394.6933064823106
3852.9956636759102,3651.4316189113274
1865.325979650237,1978.9404912254413
1241.4847240731362,2038.5428888120223
3717.104996888556,3182.3042539061707
846.7497663206573,336.637081971096
2846.031433399486,3368.979266812318
591.7943178417229,1906.4143893900368
1513.599129168687,1439.997401171737
3203.582302454039,2700.0086555302796
2573.608150370358,3077.4059991986474
257.4676484833407,531.1052506634874
1488.860775263032,1247.809637271696
3001.1417548389927,2664.7557833381993
2722.97163462024,2595.648307988954
3240.1479675409623,3047.9340342153487
2778.219040551756,2814.761053464781
2407.492641862576,2363.076622157989
1961.6510276290967,2059.8863994839744
3012.6701000020407,2909.648630150413
1628.5205533457247,1510.9899687689206
1396.7430511432556,1528.6332054819031
2407.492641862576,2308.859325611136
2964.35085486299,2931.8423166136863
2723.229487961744,2370.418261870968
3779.791000607581,3496.6674397256475
2716.3498182215426,2426.399183061407
3099.50968072918,2446.875662214089
-87.58359391604144,-782.7040865154413
3995.066138544625,4012.9373578248615
337.25859362954526,389.92533761737286
1682.4365364529117,2157.647648022252
744.9346748295271,2881.8393345020227
